Index,volatilityQQQ,volatilityTSLA,volatilityMSFT,volatilityINTC,volatilityAAPL,volatilityNFLX,volatilityAMZN,volatilityFB,volatilityGOOG,volatilitySQ,volatilityTWTR,volatilityDATA,volatilityAMD,volatilitySBUX,volatilityWMT,volatilityTGT,volatilityJWN,volatilityPG,volatilityJNJ,volatilityKO,volatilityVRSN,volatilityPANW,volatilityNVDA,volatilityRHT,volatilityUSO,volatilityDIS,volatilityHD,volatilityDUK,volatilitySPOT,volatilityWDC,volatilityGLD,volatilitySLV,volatilityBABA,volatilityBP,volatilityBUD,volatilityGLW,volatilityPFE,volatilitySFIX,volatilitySTX,volatilityT,volatilityV,volatilityXLE,volatilityXLB,volatilityXLI,volatilityXLY,volatilityXLP,volatilityXLV,volatilityXLF,volatilityXLK,volatilityXTL,volatilityXLU,volatilityXLRE,volatilityTLRY,volatilityMU
2018-11-01,0.421943109056752,0.750943809723585,0.522591965108226,0.528489986288574,0.328933349616111,0.825299703532963,0.862332338495255,0.520838096488658,0.534664130798777,0.797402864782664,0.849072888102376,0.52512864365239,1.42434980033937,0.157194336554502,0.213036472081152,0.30332958853679,0.449712614967662,0.195287196869405,0.169724406129933,0.186657702135045,0.440267945625161,0.516820013712431,1.00911841206436,2.0549434784631,0.303536311628494,0.354723234717259,0.300052338341115,0.267893190185459,0.653992520086322,1.33875535216578,0.0967425043508371,0.22881953773688,0.722008291325859,0.352890931874478,0.585554420250071,0.413190016343568,0.297448750195818,0.578881186638166,0.763995194044287,0.536099542101731,0.460003676505322,0.327910604169708,0.303045626399801,0.290220002705028,0.345787508526126,0.189888139446905,0.239134091198361,0.266964127085643,0.396463500372176,0.345499224038933,0.225294657318887,0.250678153342421,1.38144577627297,0.795552970890262
2018-11-02,0.427534942621944,0.748055144455382,0.518962091931909,0.55042578811808,0.497023352232856,0.833135330254719,0.854639754947307,0.520682190790302,0.5346739070842,0.792286917183171,0.863465439607121,0.54746306900474,1.36060723724817,0.524414669286689,0.212375623465011,0.29499789242065,0.448480534383482,0.184020573899507,0.168657011075203,0.174140417896457,0.966982573767272,0.526660082272305,1.00614842161422,2.06293831258042,0.295746223779088,0.355651786814695,0.298285762506178,0.276605442974537,0.655518326725597,1.35128854166899,0.0949123669837034,0.226771641938078,0.706731573315743,0.361660876817211,0.586449907105825,0.41880043149688,0.308284976026194,0.59401804726062,0.782203062136128,0.538413479993878,0.461382023587195,0.326868636897701,0.298540421215722,0.2903240915194,0.345800248432209,0.186766148474173,0.237712208883924,0.236817157229497,0.40631068151154,0.355944808478946,0.224855704399674,0.240654070702289,1.16017734529578,0.789698257752851
2018-11-05,0.427514887024504,0.557004167357861,0.521266964267917,0.544549312655515,0.498889725275046,0.8412209193758,0.858361057309261,0.522373801502254,0.536721017415985,0.810960263977219,0.856836833983444,0.549409145421545,1.35262842172051,0.522039645680798,0.219994676426255,0.294225362319644,0.436660242457449,0.193777783933725,0.175724757643353,0.180791632492123,0.978278998206035,0.513016967027995,0.983075797368523,2.06151931209527,0.19382310802452,0.35673136342241,0.304397791434052,0.282336508625993,0.658261370401773,1.3558244215656,0.0911947400493047,0.223133469594911,0.710905396901408,0.376183423974881,0.585661271014827,0.413162473828296,0.321219301580322,0.581929230280819,0.784790344053777,0.531948177918819,0.457259604627485,0.317129336752578,0.288757072403661,0.280622086874541,0.345741467537524,0.195365221311284,0.243021604453746,0.241188836360423,0.406393707459715,0.353502009345447,0.239530661146938,0.252432050860648,1.17799457551242,0.774156016019779
2018-11-06,0.335417598592959,0.526425403854221,0.405290273596878,0.455921190665395,0.488276813357791,0.636667309113982,0.802038780025313,0.421111783886312,0.478926583212529,0.706289227296579,0.773590975921992,0.475383071397334,1.31797714019528,0.50613134828606,0.214906228066098,0.289972215039092,0.412633019487462,0.146410071580229,0.156952444268161,0.181111644239715,0.924203956857435,0.412673249322059,0.785207069866904,2.01410397791403,0.189875866526226,0.170938008741905,0.298036908112647,0.234758825274573,0.614950042691493,1.3319254564386,0.0911133852347527,0.226553672291202,0.654684112757991,0.32222449728425,0.585167384217952,0.32752247634344,0.249503305443253,0.578876790470004,0.734390376266019,0.276498489563949,0.401935811613987,0.205391299242869,0.192504383986428,0.195166673565238,0.287775036491403,0.196126979378861,0.136243153185934,0.164345096848946,0.311927751425613,0.266463868827613,0.197368327421973,0.247811534971986,1.13159508918331,0.551387107003947
2018-11-07,0.326401747579787,0.327298804424261,0.336763351054143,0.431389995040524,0.505114221753217,0.669011331540631,0.796014448827337,0.384535620230774,0.460854805280723,0.727074507903147,0.285455447732314,0.865569735625155,0.94686705411303,0.515183015792941,0.207433557314388,0.282837592229702,0.415525732282494,0.142420188157786,0.167625843650367,0.170397348565419,0.923987293268772,0.42134847664065,0.758264139360619,2.02688563716722,0.153756987870888,0.133647645742586,0.325523460345286,0.222715092354078,0.613900493244957,1.31118105471851,0.0905871616868605,0.226382905114438,0.652739322900016,0.318826052168854,0.225453414509218,0.291998685480302,0.280370998920885,0.573116018689434,0.730480547143438,0.261691098716183,0.352650704043293,0.211308072430156,0.19717825001513,0.204944512650525,0.27967150711535,0.196706844395677,0.187892172561361,0.160946375402393,0.297149720880976,0.255416224165523,0.189641908985592,0.246792444953527,1.82369636112718,0.540026902015399
2018-11-08,0.284079797524527,0.230486645600428,0.32487648999679,0.414085346874834,0.501055219334777,0.642235869327742,0.63502874920709,0.34668412804883,0.446392787263872,0.907240480374698,0.334063231640952,0.836735297471155,0.775877972547182,0.483319631960126,0.201775393457842,0.232949631095882,0.408625329733764,0.108266211836779,0.138664349301968,0.134500506177128,0.927862635387276,0.390566590017991,0.738637750696159,1.99620968417845,0.113638105515836,0.13498007004758,0.191493418306062,0.182081140287987,0.686716726015211,0.667487371377155,0.0883443465519243,0.226760776236314,0.665467300563151,0.404365971526236,0.274969561779811,0.219249345535502,0.266351312095409,0.557631136050468,0.42820453364325,0.169539460132852,0.323720689512515,0.249952002349168,0.19315797519359,0.188966265322502,0.178746531366792,0.145198173554716,0.161538612622293,0.101442413083609,0.265352155915511,0.187301009355516,0.150587187400977,0.17677813036441,2.09855635629017,0.475506155762081
2018-11-09,0.273361847792441,0.23293769556503,0.293957463693704,0.431567229979471,0.501565259950404,0.628650038132487,0.508396388057421,0.340158440952494,0.348592238226647,0.85483135997302,0.336629835387,0.913975042121692,0.694985244436922,0.490973043335409,0.201350481939893,0.215056505005941,0.419678365085762,0.114766315622471,0.142400865431869,0.132613472381963,0.902302199745133,0.371805885742888,0.609277246953102,0.0552235187950531,0.11199006090983,0.152223242841583,0.220879273079002,0.171200834482133,0.638347742434357,0.598809232505753,0.103902649967287,0.230552140728602,0.544882139946287,0.404230132359192,0.268681341319291,0.255118812555226,0.260718579117666,0.60100650689135,0.527370789136346,0.179851465260808,0.282696700569797,0.214692642496242,0.225545579020596,0.164399669548456,0.19621905823956,0.140601457733247,0.169023118386606,0.14061978044882,0.26649360281806,0.172487424492656,0.134990821415409,0.164852269204964,1.88383053305917,0.5091545890834
2018-11-12,0.3249105804383,0.397500177605795,0.33729646697925,0.37920210412801,0.557427827635042,0.662242338497298,0.590434767252921,0.324166651554797,0.377849796819712,0.903276645133582,0.418150866285964,0.925640218514578,0.966564815005762,0.509312558376938,0.194522170279229,0.216964954132439,0.209705884510573,0.109920452368135,0.099948901770952,0.0809010076098845,0.960092797693966,0.413820098729546,0.590461874805376,0.0690998916105383,0.109314739236019,0.159352878482209,0.313082646263676,0.171076090757572,0.676465479677208,0.683092755261226,0.107235214246437,0.234108210806674,0.55189000618121,0.369120400044267,0.285976679954258,0.431058736077764,0.256257066473048,0.498441867137671,0.563870982381102,0.108822452231275,0.334432731924096,0.227676174254125,0.240967743512933,0.197791394807369,0.241209344433028,0.116490481516564,0.197785832946131,0.187513929530624,0.339401188379438,0.259134924114683,0.134586625361528,0.146178167956232,1.87884550507809,0.566471694537985
2018-11-13,0.294338678567185,0.397494712583782,0.29860330956356,0.377064906721769,0.51340348925959,0.585872505415344,0.550549633797769,0.220343495893423,0.299518319608433,0.836631244121878,0.394008144756471,0.893088508941402,0.935321451598477,0.512080011650047,0.155613314082154,0.179135485895108,0.196087034032653,0.0928681200204651,0.103232319430188,0.0857497203886047,0.957726211713389,0.371889548131133,0.624332454956689,0.0509388710241595,0.30361812786448,0.15922168576929,0.313237024507079,0.136044305819542,0.566278026270679,0.665636556281218,0.105594444000574,0.224220154802656,0.525415668958445,0.334772551992426,0.285454940606714,0.415958307534373,0.271081955106195,0.506383175484281,0.543545223378275,0.131351895926148,0.273155776789269,0.257067317535156,0.237648036901823,0.195923339051251,0.235882154732514,0.098875214941471,0.206118859952942,0.17677516329248,0.307801910933432,0.240715214185821,0.110039465714923,0.110954335638537,1.88452817114109,0.51012387742847
2018-11-14,0.280028946529722,0.390195541421087,0.312788024975356,0.34068633594924,0.484398836977868,0.498299746270017,0.505820788018214,0.247862487917453,0.30542132639954,0.796189487525807,0.408915292805075,0.889094789802183,0.806239110805759,0.523220526017591,0.179620505812818,0.191348038746525,0.298584302037908,0.0931413750372082,0.107884826819509,0.0832639218144178,0.955420173303104,0.310397740922367,0.575100916555114,0.0470062296873887,0.369157190270765,0.149715209605567,0.280247352716363,0.0970018784843564,0.518810105968782,0.430713923997223,0.0869661788217356,0.133968035549591,0.41939237486833,0.351613374986202,0.326657775165287,0.361595413369664,0.269860910943805,0.406809792525699,0.40630435127999,0.132705862469745,0.245278952013443,0.248388280919566,0.184305858215653,0.174187598285918,0.214309958439622,0.106882795737605,0.204528390189952,0.193872745424801,0.297424302617612,0.215769936600712,0.126228607151816,0.113337545727977,1.95542103183287,0.356375234145629
2018-11-15,0.293169751110584,0.395272607848752,0.336102219749297,0.337346342365823,0.43158243623693,0.5025673729778,0.514050773117791,0.247303243212384,0.322568602219412,0.860534747953222,0.413752627186266,0.903800748602372,0.820621092903593,0.230628708870101,0.205707783922814,0.239213095613061,0.295784722017599,0.0924159935153216,0.105847644898398,0.0871919081852717,0.355919490406088,0.312261532210021,0.607773710252655,0.0475517264462195,0.378821932930917,0.14013187987804,0.29002803509742,0.103821058742787,0.534554243984967,0.477647728872616,0.0878641550518214,0.153484914647483,0.437064231353767,0.357509762178172,0.329261027437261,0.37657326434931,0.256651845489784,0.422121817056938,0.398775935711165,0.149437359871093,0.2587854418532,0.267571745680589,0.197950294737816,0.187419355835028,0.212436346217139,0.101375464245107,0.204115901262361,0.209377543192822,0.323763128845461,0.220225633547349,0.132237395614109,0.111417774971957,1.96934173747163,0.460244849050959
2018-11-16,0.29340939356241,0.391869484180587,0.332923240406285,0.332852944300836,0.425098112538784,0.474792577497945,0.506867775027062,0.282497884161344,0.306185971308257,0.867554585552541,0.425081507889233,0.912066675213077,0.850388004090406,0.230131951480456,0.193512762720788,0.221630059400406,0.743864334150321,0.070014163442123,0.104709609677095,0.0687815670585969,0.336876600295089,0.315812675188501,1.24352115265904,0.0377069279258688,0.389005704914843,0.149432701028783,0.277357171110473,0.0950785237242242,0.498782029415606,0.468696673562411,0.100520184135552,0.163559001499385,0.42545456637927,0.324034704540217,0.340742432785312,0.374249031763091,0.248038592687364,0.418056229454207,0.389998747834057,0.152049165295228,0.268737168507091,0.25791059324448,0.203200857087017,0.186295921330789,0.212239864437125,0.0783537011962278,0.205500405153446,0.191073246337067,0.323798887943005,0.223696358428834,0.13601127897502,0.103129474847308,1.9724752232148,0.461524011201763
2018-11-19,0.333439493265778,0.39252372906958,0.382697897004223,0.336384834664297,0.453370226270763,0.534211429243309,0.565515403768344,0.378091703866988,0.367830935151246,1.00419149005708,0.49325817466892,1.11007443411648,0.924849722713618,0.2091467420568,0.184535678003473,0.227341344524617,0.751172711179008,0.0844241849867006,0.115068812864345,0.0648117793040198,0.38767308208964,0.33738456355824,1.33925447183487,0.0374960492229491,0.39918862310729,0.140139300004593,0.29022231468391,0.0991262542530559,0.566550098281805,0.481093563690968,0.0998119157917178,0.159873596776156,0.460757036820574,0.324524752773223,0.345315113963218,0.384975359989305,0.248988760448542,0.575883271758309,0.399675406535391,0.136139736884098,0.337996828957793,0.254826295770332,0.201306510677535,0.196446412372179,0.240413283475116,0.071194892179206,0.219941644175283,0.188423930900381,0.37832381865689,0.240545119056628,0.134004388842286,0.102294910141996,1.96307486440867,0.586407019202429
2018-11-20,0.254401745994265,0.392860582597246,0.306052305934667,0.293419310455891,0.423799374596229,0.348351834395396,0.335836154271485,0.370215468677728,0.29351888992796,0.847835557701755,0.480095411331978,0.704075818619988,0.849992565306917,0.127677554221068,0.182069875642182,0.59484215902699,0.759610846163091,0.115559557515245,0.110860973141485,0.150947065234712,0.363296898147764,0.277941456778877,1.36468189485539,0.0373820407005462,0.531294623322298,0.210071076567832,0.226926558721152,0.10379182355457,0.569586033137482,0.494949707299485,0.0998205310631149,0.162843003712919,0.43344669174742,0.319999570749165,0.38241519504981,0.350508427600708,0.193501474748002,0.530212370657763,0.392061430412116,0.199109080487865,0.27375162133965,0.271709780602512,0.18364208046143,0.186494980854892,0.162691026037027,0.1040835694893,0.14057997730828,0.200582981694084,0.320900515534603,0.242852682742127,0.123381074572991,0.121890892270228,1.11432779751064,0.544055007817093
2018-11-21,0.272867792577085,0.412528778787651,0.330962680791788,0.289375745019294,0.430297640182824,0.346290561030454,0.367756288369065,0.403424356919853,0.308863229719792,0.785901500436284,0.501867112694814,0.739354158350135,0.847696736223169,0.114492902872998,0.168033939712785,0.58362630614547,0.802096072491291,0.124312146803331,0.203675666633683,0.167120792695297,0.382385118558926,0.29858360634093,1.36577385607945,0.038807491489258,0.569658705964351,0.223424606923298,0.22148764480177,0.182065135934819,0.503394448426083,0.516552531546047,0.0996676073809908,0.171211038536762,0.441191716000015,0.293875475610725,0.348974168511713,0.343584115562874,0.18956687265288,0.569455100702956,0.404873452575375,0.221140556656932,0.281698271534663,0.286028635115794,0.196950245835287,0.198640527236414,0.191223788979146,0.105257711683357,0.13826882398251,0.198277829766417,0.332368474054385,0.274347615155252,0.147323525115803,0.121474747961546,0.869427871010244,0.555851119372425
2018-11-23,0.269000195280322,0.448413516860771,0.326809206365166,0.280482533426454,0.43214581671736,0.312777095658107,0.365493774668521,0.406369050203817,0.307027908727596,0.804984691396878,0.501773378487434,0.712674887760573,0.886347133527526,0.133215800702671,0.180536231390272,0.572764885039703,0.802602108804681,0.104656714610368,0.204455484673382,0.165360116267171,0.388051944916741,0.287295274131735,1.36909248663325,0.0761592397697808,0.628861707176214,0.188676786866405,0.226749355020016,0.167516416934473,0.503942171447782,0.464764133757762,0.0731967926440374,0.15667757534685,0.406342760856977,0.346320530387335,0.351334372828487,0.369913056583299,0.177445280438151,0.556351200727299,0.305532371683627,0.224027820679887,0.282165677752983,0.320814502523456,0.192123537515311,0.196726071862082,0.19069231179987,0.0988485067864006,0.141849673868557,0.197560322068147,0.329691952169327,0.278249899243908,0.146822604042396,0.122733653603092,0.803275432656003,0.54261936721438
2018-11-26,0.277670401585984,0.476730659461126,0.366414739833467,0.25084490393044,0.413536715163617,0.332273136900471,0.459418555762823,0.462500406084838,0.310072383665658,0.842836978274755,0.493617436385217,0.728416554854093,0.7180915322659,0.131049545443701,0.188926810661571,0.647483409522794,0.832230878921554,0.10644351631464,0.203466148069974,0.162295801139027,0.345209727577263,0.307033175959203,1.42428223548356,0.0819305679783344,0.646407437561145,0.192385231535324,0.182728994680517,0.167037660999015,0.559223328179563,0.32624937762167,0.0556387415485489,0.140545911372551,0.424434744448238,0.359555346246331,0.32887881172099,0.237639034073415,0.181763505475754,0.528407268188152,0.279383078283876,0.259161428905705,0.297157240944488,0.330459872792919,0.193177305629133,0.179629840583178,0.235889387661832,0.102390097217327,0.145743833497136,0.213374054344521,0.327313176727,0.235631436388348,0.152237497058414,0.122740310177575,0.784844923768424,0.499875568479526
2018-11-27,0.27893693742555,0.467300500253505,0.368188728152159,0.246295174355993,0.416764999885806,0.370820896660366,0.459900255026312,0.46045911787204,0.31075305909459,0.817511570732991,0.489901404824174,0.724190275329785,0.742277888375449,0.138177604354147,0.194548818062561,0.709076490018868,0.851315244670157,0.106939945671208,0.219831297900543,0.175600666431158,0.359730059415957,0.320970052357746,1.36702496314903,0.0839849768055947,0.571036304833817,0.209647861511138,0.230272853834611,0.17223610027382,0.558917781482581,0.311809717676246,0.0700074476157836,0.148628729879222,0.409503870818891,0.327691063652223,0.346006638445592,0.229410811603801,0.191735659147487,0.514306404437625,0.272249586924692,0.267067754346726,0.297086043205089,0.308805830381564,0.203307348542653,0.176321270410816,0.238114246285429,0.121814607205348,0.153793905918609,0.210631553506374,0.327678872437586,0.23393653651956,0.156771638573888,0.126289992007673,0.778003015714387,0.500594412563704
2018-11-28,0.328847218967272,0.463945044920413,0.394804955188922,0.252592273438551,0.473787763992124,0.51010749153238,0.554414141254873,0.458482122836008,0.373341856218125,0.884307311540167,0.48478935524575,0.782048914889122,0.676949876991483,0.153407927326758,0.263047239243274,0.722278583753945,0.873677688912265,0.10904266825665,0.252300825920316,0.180510431128436,0.39955987939452,0.474516779776268,1.41581530500779,0.0881560896897368,0.549628123537309,0.240330364754435,0.272304486067201,0.173914192778736,0.555812362595973,0.330824925135187,0.0585934917585866,0.149878847718984,0.403842869561303,0.327505107534019,0.253770340378522,0.244774016386645,0.18641321982616,0.537983139430769,0.272982316809939,0.270475103573743,0.375339170920886,0.32431001076908,0.22263404216565,0.222674578522639,0.292165739394631,0.129554225363747,0.187745840376991,0.218887133705511,0.37739762443966,0.256481169254069,0.145020376144974,0.133769405647348,0.606208538448132,0.562967169811822
2018-11-29,0.31669992960613,0.470147398374929,0.389726484215674,0.268874302401069,0.442702434472714,0.520923318786148,0.553876518869087,0.470804786552153,0.361358897601632,0.825566607265635,0.535133523726031,0.758692916544917,0.653828154788365,0.144049267112181,0.246404287134437,0.718572710279985,0.878942256543568,0.106163230545055,0.254156521648239,0.197077055520878,0.370546936725645,0.450633737144316,1.38576906370169,0.0906189555171586,0.572046946851269,0.242059981790447,0.266834028795864,0.171895254645494,0.545090565378711,0.426523290264681,0.0600048257788917,0.13907902432993,0.375558131329013,0.309658429278856,0.250023465945563,0.243617160663263,0.191832004201449,0.53325989886404,0.298544058080848,0.261125892711214,0.373736584554214,0.315839596242608,0.212543102119144,0.210570154909451,0.293457000039246,0.129731938488229,0.185494077537467,0.213680098187646,0.355205563384915,0.244017224538785,0.135129448055539,0.123177064845109,0.596462863565167,0.497018634376013
2018-11-30,0.318042284826536,0.486522290899731,0.388445837096732,0.317574881249365,0.429453315552327,0.518008058752649,0.541077913220798,0.4497468185475,0.360096030527705,0.796311453042847,0.523779957775481,0.753142811728404,0.61232366972976,0.13293297901425,0.227171859230839,0.721064838162354,0.349493278130399,0.14859449836942,0.251038659432019,0.252501290283891,0.371356800000442,0.452878073084356,0.890672000492276,0.0866659383032281,0.561257362639328,0.243993580855983,0.304078458757581,0.177651088772913,0.543136988590461,0.42652274714465,0.0467149591820837,0.135992130325853,0.394255501300443,0.307767503868913,0.216609802201501,0.251875173369809,0.199212100608804,0.550873033465976,0.299877241674023,0.282459817095934,0.383867890053196,0.307252337772987,0.204249962413583,0.217265209921234,0.294195178429586,0.133869701440086,0.204179122786639,0.215316971760098,0.360219737835175,0.24338353528347,0.133294620051328,0.109854699539406,0.611316359712722,0.509476041321277
2018-12-03,0.249579290048958,0.502816708809771,0.317612830673749,0.306071713896974,0.439144126936692,0.393798490911304,0.446011012355434,0.269153079652746,0.2476933324706,0.418404940944547,0.587691106229358,0.269071312939628,0.621336216557325,0.152108044706113,0.226655567620632,0.73669511560378,0.349298282857905,0.162631488754453,0.24275854356704,0.260622820541581,0.275672286796216,0.416197188790071,0.468491395807312,0.0871512867595561,0.649859245341678,0.241561880173874,0.275047421982386,0.178910496834392,0.424169241734245,0.402727011661467,0.0621291231112464,0.156405040453751,0.336321322743116,0.329793233066878,0.22263151245189,0.251033755665453,0.201078923113544,0.276528737372271,0.309168125793736,0.288804831698414,0.308215061321526,0.333032001729801,0.209337963618908,0.197471749496276,0.257529986619292,0.133327389857782,0.185851433683916,0.217159127124927,0.29086917427003,0.212840898990738,0.140615539074522,0.111227370123868,0.59352493063563,0.359827816094215
2018-12-04,0.330381647044042,0.490043972981599,0.333277309073458,0.414555558579255,0.425236876498332,0.504669712811293,0.601077573483605,0.315269705712854,0.410527311368097,0.855307705517314,0.595819390082156,0.385531501417192,0.977547688173485,0.156415313698028,0.238660575557332,0.396642766135128,0.437158465413509,0.143101623222393,0.238487588453613,0.228811427884436,0.349905876044692,0.431184324637056,0.691347580021893,0.0922752963966009,0.514227022239982,0.216486732464196,0.313002837169586,0.173929218644337,0.512347960437516,0.57227726624065,0.0681769741629602,0.158650711994649,0.36987361948887,0.308420951917381,0.198278078331007,0.342658629785281,0.213686870737623,0.30601269327692,0.535247507910274,0.289903557796584,0.413318920149711,0.319654262186737,0.252268664880653,0.29988912310097,0.313154821854334,0.134431235911541,0.228583898920975,0.309208826655384,0.351574517332665,0.275490463052375,0.135941764484113,0.111736122304059,0.593638834950316,0.599147291544824
2018-12-06,0.33023086973253,0.452944261457946,0.330975755380029,0.41561043165438,0.42939963465065,0.500019686982896,0.601935678308275,0.308894999614791,0.415304508971825,0.87037405655822,0.592916182761285,0.393216691226813,0.953873024988734,0.153324055129738,0.248543630791673,0.396639610546485,0.407223088031183,0.132423770927157,0.152195680672339,0.215880259093062,0.363073537227363,0.441603307940518,0.657190874498172,0.0876950353011446,0.504663169852303,0.220431736756755,0.312637394059371,0.0894296110540743,0.51213635474655,0.55129775238941,0.068454364685124,0.14768989752133,0.380836664566041,0.317283955099447,0.229389281443005,0.338348853860668,0.202606689002964,0.432103554277858,0.531595720057919,0.292305944446913,0.418974175714985,0.322322157021848,0.259306947982862,0.299840556766446,0.311436518701272,0.123834943872591,0.226171588211263,0.316555484032772,0.351284241424192,0.264744006757714,0.0878836372240656,0.175464008295509,0.496403422392894,0.607524543790879
2018-12-07,0.38606361158276,0.390909438231101,0.417839558662918,0.487626465446725,0.452125471615499,0.632414362413971,0.663066614667537,0.290166456799432,0.446807106038692,0.974311997129089,0.583187637353198,0.493519841451379,1.09406037547988,0.154017916311486,0.257838790837972,0.390416665453969,0.422139924322255,0.153615741139284,0.155930453079991,0.217288533755893,0.392827214183617,0.507149616611822,0.786298271266163,0.0849017551663228,0.381724054684887,0.246501056989903,0.33422763912629,0.090371170988697,0.501295484370549,0.559388958916386,0.0761642849068848,0.130770858452003,0.399360524527835,0.262898652776672,0.241981661592957,0.372184224188861,0.254810681866474,0.678551796034267,0.567016837131999,0.29047656039895,0.44951162089874,0.271859811650724,0.284215607048525,0.33274799015229,0.362266313139914,0.144881306886805,0.278345016092493,0.328427483109357,0.408227363196937,0.300731737464119,0.085013423835657,0.202032506383867,0.306800644633585,0.711450124042697
2018-12-10,0.369133124011078,0.264310606114922,0.403851186808866,0.489549080173497,0.445732924949177,0.63618042030255,0.611780037430452,0.280490145590697,0.426206935419713,0.965940925852282,0.517626398262154,0.486077924401127,1.08605021508264,0.154060473269593,0.263543254522111,0.358612702638558,0.405794600886351,0.155250995120738,0.14929888149927,0.216825958930962,0.389458333398611,0.507309494082873,0.741958099312379,0.0647159743387199,0.422968261382197,0.245147565786601,0.336831432673751,0.0903236672383841,0.389044014126051,0.539426900208467,0.0804391930356708,0.136366552373044,0.341284962102759,0.242027707248727,0.211624455086487,0.370965815315627,0.25908334082381,0.68656114680551,0.538700118851795,0.275489668521734,0.434695680905216,0.268121109714498,0.273616155733269,0.329030027584364,0.340026374174249,0.144637257844696,0.274287947792663,0.296982340638124,0.39584985150125,0.291156316349294,0.0858890415490819,0.20565397220442,0.317620438475276,0.711888321104495
2018-12-11,0.369114731537711,0.254670854564175,0.405390496550552,0.483672557559421,0.445867376230103,0.635803816253758,0.611541194993877,0.267483994635766,0.430866587031739,0.97200069441878,0.535070669606011,0.483633234370129,1.04758116820996,0.154919840169002,0.263551890912193,0.316709966225544,0.390026297449314,0.156775402807087,0.141258630302894,0.212150406766187,0.376831073545347,0.489777389514448,0.75144475148553,0.0659813769597381,0.437066358241857,0.233645557389697,0.318262238882915,0.0845128213694839,0.387687128156148,0.514363652465416,0.0682932946439286,0.124094896513927,0.341144569223927,0.242895648312648,0.212883308870431,0.372389187075631,0.250376146013156,1.44607525139013,0.531900040984029,0.258395470931947,0.43760611749397,0.268767211112244,0.26887582107327,0.329149288010417,0.33934968896191,0.143231993535087,0.26853828290766,0.292630886666895,0.395742889634049,0.291815479861584,0.083658955316219,0.204969811230423,0.308109154742198,0.711906446204851
2018-12-12,0.323122235246546,0.256170287442552,0.348103061032966,0.476784092176222,0.374310789116841,0.575853849464575,0.519901522487889,0.271765247657065,0.371850415040661,0.918444386479089,0.585973815624724,0.41523378258417,1.05589525091109,0.141175564589727,0.209745993296504,0.331173155173882,0.375682918568577,0.15643620633727,0.078798434981877,0.211021579079031,0.337098569720054,0.416953347224667,0.705903832480101,0.0490669222226631,0.414061559440666,0.199261238375725,0.292907757390217,0.12125856745188,0.390273922930621,0.513108792547513,0.067876293400466,0.126497803077992,0.31589042758142,0.223495749046212,0.224308450757686,0.359148309693921,0.22529821259426,1.53266149641743,0.54526538315266,0.268693957837099,0.374658783684689,0.245681214884155,0.256344749891653,0.292505159171392,0.297448365367061,0.133371300153051,0.234414663900133,0.258106668059771,0.342350066955895,0.270241369426584,0.0980228650282595,0.230106893011086,0.558533161230582,0.669318401694607
2018-12-13,0.323391605099858,0.228209030057803,0.346884055388586,0.461119086023538,0.387120900623001,0.559296135256284,0.519971214491301,0.267755879047193,0.371022393365293,0.916233095587989,0.501796338671089,0.400519880476457,1.06313607161824,0.15735774015597,0.209816036687796,0.335245977964108,0.338946694206426,0.202514416125551,0.0768614186742686,0.195570395476815,0.337447292783619,0.421464297290507,0.704745048435034,0.049532197198321,0.444077594769416,0.209761368290154,0.28893707406319,0.13546022472968,0.388364154491597,0.462463169820667,0.0717155293562717,0.125081916662776,0.305361180903502,0.229481098367997,0.217288729124371,0.352692644631314,0.21688997148085,1.56133751219768,0.529254391162899,0.270256567036482,0.365801248091469,0.24153184802126,0.250436803235105,0.290707930221007,0.297503600855902,0.138848163441223,0.23302932763866,0.258460040190492,0.340648386245814,0.277578574083561,0.0991003486902181,0.233722131438812,0.712311178479645,0.675255126802479
2018-12-14,0.33874355702872,0.294200423921051,0.380380626739998,0.420412440351212,0.413545987612596,0.580554306003796,0.555818145012397,0.268255890648281,0.376370466142032,0.913888005103174,0.506201298012675,0.410408017506031,1.06461213688363,0.203276423579279,0.205460901576424,0.343952858698241,0.320906200334095,0.18478570174485,0.576960248429406,0.103218574146896,0.360021386586793,0.430272347076404,0.65313092843805,0.0417850363088501,0.485456218643482,0.210725859344713,0.23832381899518,0.131529016169824,0.390549224757562,0.463293285641332,0.076167204572333,0.136228778360527,0.239410318726767,0.239628298276641,0.227394395379796,0.357124376930423,0.199872142787836,1.53478576061465,0.519683337817934,0.242814782738372,0.353938741633857,0.259896734691136,0.245382976323918,0.276304687745296,0.297792487191816,0.155055894487963,0.24611591057039,0.24143216399946,0.35318264280911,0.28133400924143,0.0810099471089481,0.226310178357633,0.732969573101094,0.659951701448322
